Brand,Model,CC,Type,Province,Distance,Condition,Price,Age
Yamaha,Fin 115i,300,Underbone,Chai Nat,33810,Bad,34000.0,3
Suzuki,Raider 150,150,Sport,Nakhon Phanom,4548,Fair,22500.0,10
,XSR155,110,Sport,Samut Prakan,41318,,,3
Honda,PCX 160,150,Scooter,Saraburi,31198,Good,36500.0,15
Honda,Click 160,300,Scooter,Pattaya,23030,Fair,36000.0,4
Yamaha,GT 125,300,Scooter,Phrae,19470,Broken,37000.0,13
,Lambretta V,155,Scooter,Ratchaburi,18677,,,1
Yamaha,GT 125,155,Scooter,Chaiyaphum,12687,Fair,39600.0,1
Honda,Wave 125,160,Underbone,Rayong,3236,Bad,27600.0,15
Honda,Dream 110,110,Underbone,Lamphun,11168,Fair,29100.0,11
Honda,Click 160,150,Scooter,Ayutthaya,25546,Good,36500.0,13
Yamaha,XSR155,300,Sport,Lopburi,34112,Bad,32000.0,5
Honda,PCX 160,300,Scooter,Trang,48185,Fair,36000.0,3
Honda,Dream 110,300,Underbone,Singburi,34606,Bad,29000.0,1
Yamaha,MT-15,110,Sport,Phetchaburi,26049,Good,34100.0,15
Yamaha,XSR155,110,Sport,Suphan Buri,16578,Good,34100.0,2
Vespa,Primavera,300,Scooter,Sa Kaeo,11904,Bad,64000.0,14
Suzuki,Smash,300,Underbone,Surat Thani,5215,Excellent,31000.0,14
Honda,Wave 125,160,Underbone,Phetchabun,3741,Excellent,34600.0,5
Yamaha,GT 125,300,Scooter,Samut Songkhram,31571,Broken,37000.0,9
Yamaha,NMax 155,300,Scooter,Suphan Buri,49430,Excellent,46000.0,1
Yamaha,XSR155,155,Sport,Pathum Thani,21480,Excellent,37600.0,11
Vespa,Primavera,300,Scooter,Yala,13133,Excellent,71000.0,7
Vespa,GTS,155,Scooter,Nakhon Phanom,27939,Fair,64600.0,10
Honda,Sonic 125,155,Underbone,Phrae,45629,Good,31600.0,5
Honda,Dream 110,110,Underbone,Singburi,26195,Fair,29100.0,12
Lambretta,Lambretta X,150,Scooter,Phrae,24865,Good,61500.0,9
Yamaha,Spark 110i,125,Underbone,Bangkok,14701,Fair,34200.0,13
Honda,PCX 160,300,Scooter,Sukhothai,43809,Excellent,41000.0,0
Yamaha,NMax 155,2000,Scooter,Sa Kaeo,28798,Broken,1.0,1
Yamaha,Fin 115i,150,Underbone,Lampang,30657,Excellent,39500.0,12
Yamaha,XSR155,300,Sport,Lamphun,3624,Fair,34000.0,8
Honda,CBR 150R,160,Sport,Lamphun,9059,Broken,23600.0,8
Suzuki,J Crossover,160,Underbone,Ratchaburi,44115,Broken,20600.0,12
Vespa,GTS,125,Scooter,Surat Thani,35674,Excellent,69200.0,1
Honda,Sonic 125,125,Underbone,Chai Nat,18538,Good,31200.0,3
Yamaha,Fin 115i,300,Underbone,Phayao,48121,Good,38000.0,3
Yamaha,MT-15,125,Sport,Phang Nga,36936,Fair,32200.0,14
Yamaha,MT-15,300,Sport,Phuket,37781,Broken,30000.0,15
Vespa,Sprints,160,Scooter,Sisaket,42491,Broken,60600.0,0
Suzuki,J Crossover,155,Underbone,Ubon Ratchathani,902,Excellent,29600.0,7
Lambretta,Lambretta X,155,Scooter,Mahasarakham,40862,Bad,57600.0,11
Honda,Wave 125,160,Underbone,Saraburi,4516,Fair,29600.0,7
Honda,Sonic 125,125,Underbone,Chiang Rai,45150,Good,31200.0,10
Suzuki,J Crossover,150,Underbone,Lampang,49340,Excellent,29500.0,1
,Fin 115i,150,Underbone,Ang Thong,1775,,,4
Honda,CBR 300R,160,Sport,Phayao,31679,Bad,25600.0,7
Yamaha,MT-15,125,Sport,Phatthalung,2122,Bad,30200.0,4
,Smash,110,Underbone,Nakhon Si Thammarat,3413,,,0
Suzuki,GSX R150,150,Sport,Chaiyaphum,13178,Broken,18500.0,0
Yamaha,MT-15,125,Sport,Chonburi,4559,Broken,28200.0,8
Honda,Click 160,155,Scooter,Amnat Charoen,38321,Bad,32600.0,5
Honda,CBR 300R,110,Sport,Chanthaburi,32733,Fair,27100.0,11
Suzuki,Smash,110,Underbone,Trat,14953,Fair,24100.0,4
Yamaha,Fin 115i,160,Underbone,Lampang,26308,Excellent,39600.0,14
Lambretta,Lambretta X,150,Scooter,Chiang Rai,31550,Fair,59500.0,2
Vespa,Primavera,160,Scooter,Nong Bua Lamphu,44559,Excellent,69600.0,13
,NMax 155,155,Scooter,Sakon Nakhon,868,,,11
Suzuki,GSX R150,155,Sport,Sakon Nakhon,12421,Fair,22600.0,11
Honda,Wave 110i,300,Underbone,Khon Kaen,9709,Fair,31000.0,10
Suzuki,Raider 150,300,Sport,Phetchabun,24650,Bad,22000.0,8
Yamaha,GT 125,300,Scooter,Loei,28004,Broken,37000.0,10
Honda,Sonic 125,110,Underbone,Nan,29571,Fair,29100.0,15
Suzuki,Smash,110,Underbone,Nakhon Pathom,38044,Fair,24100.0,1
Yamaha,GT 125,155,Scooter,Yala,7262,Excellent,44600.0,8
Yamaha,NMax 155,150,Scooter,Sukhothai,32784,Bad,37500.0,5
Yamaha,GT 125,155,Scooter,Uthai Thani,10998,Broken,35600.0,8
Suzuki,Smash,125,Underbone,Surin,48584,Bad,22200.0,14
Yamaha,XSR155,110,Sport,Phatthalung,10745,Good,34100.0,15
Yamaha,NMax 155,125,Scooter,Sakon Nakhon,27628,Bad,37200.0,10
Suzuki,GSX R150,300,Sport,Nakhon Si Thammarat,3080,Excellent,29000.0,14
Yamaha,YZF-R15,160,Sport,Nakhon Pathom,38491,Bad,30600.0,0
Honda,CBR 150R,125,Sport,Kanchanaburi,11457,Bad,25200.0,0
Honda,Sonic 125,160,Underbone,Tak,31337,Fair,29600.0,10
,CBR 150R,160,Sport,Tak,27801,,,11
Vespa,Sprints,155,Scooter,Sisaket,15561,Bad,62600.0,7
Lambretta,Lambretta V,110,Scooter,Buri Ram,42389,Broken,55100.0,10
Suzuki,Smash,110,Underbone,Phrae,37637,Bad,22100.0,6
Vespa,Primavera,155,Scooter,Phetchaburi,24727,Bad,62600.0,12
Lambretta,Lambretta X,155,Scooter,Pathum Thani,22460,Broken,55600.0,15
Yamaha,MT-15,300,Sport,Ranong,48160,Broken,30000.0,11
Honda,Dream 110,160,Underbone,Kamphaeng Phet,35774,Bad,27600.0,1
Honda,Dream 110,150,Underbone,Chonburi,26238,Bad,27500.0,10
Yamaha,Spark 110i,160,Underbone,Prachuap Khiri Khan,46162,Good,36600.0,3
Honda,Dream 110,160,Underbone,Prachuap Khiri Khan,27319,Fair,29600.0,4
Honda,Dream 110,150,Underbone,Nong Bua Lamphu,45100,Broken,25500.0,4
Honda,Click 125,110,Scooter,Lopburi,46120,Broken,30100.0,8
Yamaha,GT 125,150,Scooter,Ratchaburi,47256,Good,41500.0,8
Yamaha,YZF-R15,300,Sport,Phrae,407,Good,36000.0,13
Suzuki,J Crossover,125,Underbone,Mukdahan,10781,Bad,22200.0,0
Lambretta,Lambretta V,125,Scooter,Chiang Rai,26664,Good,61200.0,5
Lambretta,Lambretta X,160,Scooter,Phatthalung,26421,Bad,57600.0,6
Honda,Wave 110i,125,Underbone,Phrae,41650,Excellent,34200.0,13
Yamaha,Fin 115i,110,Underbone,Amnat Charoen,36741,Excellent,39100.0,2
Yamaha,MT-15,150,Sport,Samut Sakhon,37442,Bad,30500.0,10
Honda,Dream 110,125,Underbone,Phayao,49161,Broken,25200.0,0
Yamaha,XSR155,110,Sport,Samut Songkhram,9329,Bad,30100.0,2
Honda,Wave 125,150,Underbone,Ranong,22304,Fair,29500.0,3
Suzuki,Smash,110,Underbone,Phayao,45538,Good,26100.0,12
Vespa,GTS,160,Scooter,Lamphun,26470,Broken,60600.0,8
Vespa,Sprints,125,Scooter,Bangkok,3278,Excellent,69200.0,5
Honda,Wave 125,155,Underbone,Surin,24272,Bad,27600.0,7
Honda,Sonic 125,160,Underbone,Samut Sakhon,44541,Fair,29600.0,3
Suzuki,Smash,300,Underbone,Ubon Ratchathani,23129,Broken,22000.0,11
Lambretta,Lambretta V,110,Scooter,Buri Ram,26419,Bad,57100.0,14
Honda,Click 160,110,Scooter,Tak,18086,Good,36100.0,3
Vespa,Primavera,110,Scooter,Uthai Thani,41743,Broken,60100.0,12
Lambretta,Lambretta V,150,Scooter,Saraburi,9915,Broken,55500.0,7
Lambretta,Lambretta X,155,Scooter,Phrae,25114,Excellent,64600.0,8
Honda,Click 125,125,Scooter,Phrae,9751,Bad,32200.0,8
Honda,PCX 160,110,Scooter,Lampang,47098,Excellent,39100.0,1
Yamaha,XSR155,155,Sport,Nakhon Sawan,749,Bad,30600.0,0
Suzuki,GSX R150,110,Sport,Yasothon,16670,Excellent,27100.0,2
Yamaha,Fin 115i,110,Underbone,Pattani,28224,Broken,30100.0,3
Vespa,GTS,125,Scooter,Phrae,37532,Bad,62200.0,3
Suzuki,Raider 150,160,Sport,Udon Thani,47821,Broken,18600.0,14
Yamaha,Spark 110i,155,Underbone,Suphan Buri,6331,Bad,32600.0,0
Honda,Wave 110i,155,Underbone,Prachinburi,12003,Good,31600.0,0
Vespa,Primavera,300,Scooter,Pattani,35524,Fair,66000.0,9
Honda,Wave 125,150,Underbone,Nakhon Phanom,41871,Bad,27500.0,5
Suzuki,Raider 150,125,Sport,Tak,4418,Broken,18200.0,8
Honda,Click 125,150,Scooter,Surin,35525,Broken,30500.0,0
Yamaha,GT 125,110,Scooter,Kanchanaburi,27110,Broken,35100.0,12
Yamaha,YZF-R15,300,Sport,Mukdahan,6741,Broken,30000.0,12
Yamaha,XSR155,125,Sport,Bangkok,43639,Broken,28200.0,1
Yamaha,YZF-R15,300,Sport,Phuket,11864,Bad,32000.0,4
Yamaha,MT-15,160,Sport,Prachuap Khiri Khan,49689,Fair,32600.0,6
Honda,Dream 110,160,Underbone,Kanchanaburi,30375,Fair,29600.0,5
Honda,CBR 150R,110,Sport,Trang,12506,Bad,25100.0,13
Suzuki,J Crossover,160,Underbone,Narathiwat,41953,Broken,20600.0,14
Yamaha,Fin 115i,110,Underbone,Pattani,22425,Fair,34100.0,2
Vespa,Sprints,160,Scooter,Roi Et,39448,Excellent,69600.0,9
Yamaha,GT 125,300,Scooter,Buri Ram,23275,Broken,37000.0,10
Honda,Wave 125,1000,Underbone,Nakhon Sawan,34100,Good,1.0,5
Yamaha,MT-15,155,Sport,Chachoengsao,4920,Fair,32600.0,0
Honda,Dream 110,125,Underbone,Phetchabun,1204,Good,31200.0,7
Suzuki,Raider 150,125,Sport,Phrae,2147,Broken,18200.0,0
Lambretta,Lambretta X,300,Scooter,Phetchaburi,36591,Good,63000.0,12
Yamaha,GT 125,160,Scooter,Phang Nga,46640,Excellent,44600.0,5
Honda,Wave 110i,300,Underbone,Yasothon,44120,Fair,31000.0,10
Yamaha,YZF-R15,150,Sport,Surin,11754,Fair,32500.0,9
Honda,CBR 300R,300,Sport,Surat Thani,18509,Bad,27000.0,2
Honda,Sonic 125,160,Underbone,Samut Prakan,17631,Good,31600.0,7
Yamaha,Fin 115i,125,Underbone,Buri Ram,31108,Fair,34200.0,1
Honda,Dream 110,160,Underbone,Saraburi,8394,Fair,29600.0,1
Vespa,Sprints,150,Scooter,Kanchanaburi,24742,Good,66500.0,14
Yamaha,YZF-R15,155,Sport,Kamphaeng Phet,38108,Bad,30600.0,5
Lambretta,Lambretta V,160,Scooter,Amnat Charoen,28205,Excellent,64600.0,5
Yamaha,MT-15,160,Sport,Phrae,15584,Bad,30600.0,10
Suzuki,Raider 150,110,Sport,Roi Et,14102,Broken,18100.0,4
Suzuki,Smash,160,Underbone,Nakhon Pathom,6386,Good,26600.0,8
Suzuki,Smash,160,Underbone,Prachinburi,10798,Bad,22600.0,9
Honda,Click 160,110,Scooter,Mahasarakham,46245,Excellent,39100.0,11
Lambretta,Lambretta V,150,Scooter,Rayong,48334,Fair,59500.0,7
Honda,Click 125,160,Scooter,Roi Et,26005,Bad,32600.0,2
Yamaha,YZF-R15,155,Sport,Udon Thani,11384,Excellent,37600.0,9
Honda,Wave 125,160,Underbone,Chiang Rai,17407,Excellent,34600.0,6
Suzuki,GSX R150,155,Sport,Phrae,8335,Good,24600.0,1
Yamaha,GT 125,300,Scooter,Suphan Buri,47838,Excellent,46000.0,9
Honda,Wave 110i,110,Underbone,Loei,580,Bad,27100.0,3
Honda,Wave 125,150,Underbone,Chai Nat,23013,Excellent,34500.0,15
Suzuki,Raider 150,300,Sport,Yasothon,20217,Excellent,29000.0,7
Vespa,Primavera,125,Scooter,Phayao,23417,Good,66200.0,0
Suzuki,GSX R150,150,Sport,Yala,20277,Good,24500.0,6
Yamaha,Fin 115i,125,Underbone,Roi Et,42764,Broken,30200.0,1
,Lambretta V,150,Scooter,Kamphaeng Phet,12049,,,4
Honda,Dream 110,150,Underbone,Udon Thani,13290,Good,31500.0,1
Honda,Wave 125,125,Underbone,Phuket,23085,Fair,29200.0,2
Yamaha,YZF-R15,160,Sport,Mukdahan,46282,Fair,32600.0,7
Yamaha,XSR155,150,Sport,Kamphaeng Phet,19076,Excellent,37500.0,12
Lambretta,Lambretta X,155,Scooter,Lampang,6602,Good,61600.0,4
Yamaha,Fin 115i,110,Underbone,Pattani,11542,Broken,30100.0,6
Vespa,Sprints,150,Scooter,Ubon Ratchathani,14146,Fair,64500.0,15
Suzuki,J Crossover,160,Underbone,Ranong,33878,Good,26600.0,13
Vespa,GTS,125,Scooter,Nakhon Ratchasima,23487,Bad,62200.0,4
Vespa,Primavera,110,Scooter,Mae Hong Son,6874,Broken,60100.0,1
Yamaha,NMax 155,300,Scooter,Nakhon Phanom,30328,Fair,41000.0,9
Lambretta,Lambretta X,160,Scooter,Prachuap Khiri Khan,11116,Excellent,64600.0,7
Suzuki,Smash,155,Underbone,Mukdahan,31846,Broken,20600.0,2
Suzuki,GSX R150,155,Sport,Suphan Buri,31993,Broken,18600.0,12
Yamaha,Spark 110i,155,Underbone,Uthai Thani,13127,Fair,34600.0,14
Yamaha,GT 125,150,Scooter,Phrae,13435,Bad,37500.0,9
Suzuki,J Crossover,160,Underbone,Phuket,45986,Excellent,29600.0,5
Yamaha,XSR155,155,Sport,Phrae,44812,Broken,28600.0,1
Yamaha,NMax 155,155,Scooter,Nong Bua Lamphu,49807,Excellent,44600.0,10
Suzuki,Smash,155,Underbone,Ubon Ratchathani,26827,Fair,24600.0,12
Honda,CBR 150R,150,Sport,Kamphaeng Phet,23375,Bad,25500.0,4
Suzuki,Smash,125,Underbone,Yasothon,11016,Bad,22200.0,0
Lambretta,Lambretta V,125,Scooter,Samut Prakan,16545,Broken,55200.0,15
Yamaha,GT 125,150,Scooter,Phayao,42160,Broken,35500.0,12
Honda,Wave 110i,110,Underbone,Nong Bua Lamphu,13714,Broken,25100.0,14
Honda,Wave 125,155,Underbone,Nakhon Nayok,19897,Fair,29600.0,10
Honda,Dream 110,160,Underbone,Ubon Ratchathani,3863,Bad,27600.0,5
Honda,CBR 150R,300,Sport,Nakhon Nayok,33382,Bad,27000.0,12
Honda,Wave 125,155,Underbone,Kanchanaburi,35724,Broken,25600.0,13
Yamaha,Spark 110i,300,Underbone,Nong Bua Lamphu,178,Broken,32000.0,10
Lambretta,Lambretta V,155,Scooter,Mahasarakham,14232,Fair,59600.0,2
Honda,Wave 125,300,Underbone,Lopburi,4608,Excellent,36000.0,6
Yamaha,Fin 115i,150,Underbone,Samut Sakhon,1719,Broken,30500.0,0
Yamaha,NMax 155,150,Scooter,Phuket,18273,Broken,35500.0,8
Honda,Dream 110,300,Underbone,Phuket,18168,Broken,27000.0,15
Honda,Sonic 125,160,Underbone,Loei,19649,Bad,27600.0,6
Yamaha,Spark 110i,110,Underbone,Phayao,24738,Excellent,39100.0,15
Lambretta,Lambretta V,110,Scooter,Ang Thong,46005,Good,61100.0,12
Suzuki,Smash,160,Underbone,Nong Khai,26656,Excellent,29600.0,6
Vespa,GTS,300,Scooter,Phang Nga,49944,Bad,64000.0,3
Yamaha,NMax 155,110,Scooter,Phatthalung,11661,Bad,37100.0,7
Lambretta,Lambretta X,160,Scooter,Phang Nga,3781,Fair,59600.0,14
Honda,PCX 160,2500,Scooter,Yasothon,17085,Fair,999999.0,12
Honda,PCX 160,155,Scooter,Phrae,31030,Excellent,39600.0,3
Yamaha,Spark 110i,110,Underbone,Sakon Nakhon,28769,Excellent,39100.0,7
Yamaha,Fin 115i,155,Underbone,Chanthaburi,27996,Good,36600.0,0
Honda,Click 125,155,Scooter,Sakon Nakhon,18924,Fair,34600.0,14
Honda,Wave 125,300,Underbone,Trat,15253,Good,33000.0,2
Lambretta,Lambretta V,160,Scooter,Rayong,41643,Broken,55600.0,3
Lambretta,Lambretta V,155,Scooter,Bangkok,20972,Broken,55600.0,13
Yamaha,GT 125,160,Scooter,Khon Kaen,18682,Fair,39600.0,7
Yamaha,Fin 115i,125,Underbone,Yasothon,35972,Fair,34200.0,11
Yamaha,Spark 110i,300,Underbone,Nan,12796,Fair,36000.0,5
Vespa,Primavera,155,Scooter,Sa Kaeo,19681,Bad,62600.0,0
Suzuki,Raider 150,155,Sport,Saraburi,21678,Broken,18600.0,11
Honda,Click 125,150,Scooter,Sakon Nakhon,28159,Fair,34500.0,15
Yamaha,GT 125,150,Scooter,Kamphaeng Phet,7343,Bad,37500.0,9
Honda,CBR 300R,300,Sport,Saraburi,24960,Fair,29000.0,11
Honda,Sonic 125,125,Underbone,Chai Nat,16292,Broken,25200.0,11
Honda,Dream 110,125,Underbone,Nan,26994,Excellent,34200.0,11
Yamaha,MT-15,150,Sport,Uthai Thani,48804,Fair,32500.0,9
Yamaha,XSR155,125,Sport,Trang,9158,Fair,32200.0,3
Yamaha,YZF-R15,125,Sport,Mukdahan,6413,Bad,30200.0,6
Vespa,Sprints,160,Scooter,Uthai Thani,13537,Good,66600.0,4
Yamaha,NMax 155,160,Scooter,Nakhon Si Thammarat,29789,Good,41600.0,2
Suzuki,J Crossover,150,Underbone,Rayong,9109,Good,26500.0,8
Honda,Click 125,160,Scooter,Saraburi,42993,Excellent,39600.0,14
Suzuki,GSX R150,160,Sport,Mae Hong Son,45494,Excellent,27600.0,2
,GT 125,155,Scooter,Sakon Nakhon,10571,,,0
Honda,Wave 110i,110,Underbone,Suphan Buri,42892,Good,31100.0,4
Yamaha,NMax 155,125,Scooter,Chai Nat,2328,Bad,37200.0,7
Lambretta,Lambretta X,150,Scooter,Bangkok,11929,Excellent,64500.0,10
Suzuki,J Crossover,160,Underbone,Nakhon Nayok,46587,Good,26600.0,1
Honda,CBR 150R,155,Sport,Tak,46185,Bad,25600.0,11
Honda,Wave 110i,125,Underbone,Ubon Ratchathani,42746,Good,31200.0,1
Yamaha,MT-15,110,Sport,Singburi,17403,Bad,30100.0,12
Yamaha,GT 125,160,Scooter,Nan,15633,Good,41600.0,7
Vespa,Sprints,150,Scooter,Uthai Thani,4740,Bad,62500.0,11
Yamaha,NMax 155,110,Scooter,Loei,4885,Broken,35100.0,13
Suzuki,GSX R150,125,Sport,Nakhon Pathom,7577,Good,24200.0,0
Lambretta,Lambretta X,125,Scooter,Narathiwat,40533,Fair,59200.0,13
Honda,Wave 110i,155,Underbone,Nakhon Pathom,9199,Bad,27600.0,12
Yamaha,MT-15,150,Sport,Chaiyaphum,47268,Good,34500.0,9
Yamaha,Spark 110i,160,Underbone,Nakhon Si Thammarat,31836,Good,36600.0,8
Lambretta,Lambretta X,125,Scooter,Surin,18068,Bad,57200.0,14
Suzuki,GSX R150,155,Sport,Phuket,36450,Good,24600.0,2
Yamaha,YZF-R15,150,Sport,Yala,39743,Excellent,37500.0,9
Honda,CBR 300R,150,Sport,Ubon Ratchathani,28726,Fair,27500.0,1
Honda,PCX 160,160,Scooter,Nakhon Sawan,24503,Bad,32600.0,15
Honda,Wave 125,155,Underbone,Uthai Thani,21895,Bad,27600.0,3
Honda,Wave 125,150,Underbone,Kalasin,16758,Excellent,34500.0,8
Honda,CBR 150R,150,Sport,Nonthaburi,3467,Bad,25500.0,13
Honda,Sonic 125,300,Underbone,Suphan Buri,46487,Bad,29000.0,11
Honda,Wave 125,300,Underbone,Kamphaeng Phet,32948,Excellent,36000.0,2
Yamaha,XSR155,155,Sport,Mae Hong Son,12325,Bad,30600.0,12
Honda,Click 125,125,Scooter,Singburi,38495,Broken,30200.0,9
Yamaha,YZF-R15,110,Sport,Ang Thong,242,Good,34100.0,2
Honda,Wave 125,150,Underbone,Phatthalung,11713,Fair,29500.0,13
Yamaha,GT 125,150,Scooter,Surin,15237,Broken,35500.0,1
Honda,Click 160,2500,Scooter,Phichit,39134,Bad,1.0,8
Honda,Click 125,110,Scooter,Chanthaburi,21858,Excellent,39100.0,11
Lambretta,Lambretta V,110,Scooter,Phetchaburi,47120,Good,61100.0,5
Yamaha,YZF-R15,110,Sport,Surat Thani,5331,Excellent,37100.0,4
Yamaha,YZF-R15,155,Sport,Kamphaeng Phet,3182,Good,34600.0,6
Yamaha,Fin 115i,110,Underbone,Chiang Mai,7828,Fair,34100.0,12
Honda,CBR 300R,110,Sport,Nakhon Sawan,27735,Broken,23100.0,12
Suzuki,GSX R150,125,Sport,Chachoengsao,45685,Good,24200.0,1
Yamaha,XSR155,110,Sport,Amnat Charoen,11865,Bad,30100.0,15
Suzuki,J Crossover,160,Underbone,Ayutthaya,49734,Fair,24600.0,4
Suzuki,Raider 150,300,Sport,Surin,17609,Broken,20000.0,13
Honda,CBR 300R,300,Sport,Udon Thani,40881,Excellent,34000.0,3
Honda,Sonic 125,150,Underbone,Phrae,32055,Broken,25500.0,8
Yamaha,XSR155,125,Sport,Nakhon Si Thammarat,9574,Fair,32200.0,10
Yamaha,XSR155,150,Sport,Ayutthaya,7263,Excellent,37500.0,9
Yamaha,XSR155,155,Sport,Ubon Ratchathani,27711,Excellent,37600.0,0
Yamaha,GT 125,150,Scooter,Phang Nga,28534,Bad,37500.0,14
Suzuki,Raider 150,300,Sport,Tak,38083,Excellent,29000.0,9
Yamaha,NMax 155,150,Scooter,Nakhon Nayok,46382,Broken,35500.0,14
Honda,Dream 110,150,Underbone,Chiang Rai,39373,Fair,29500.0,8
Honda,Dream 110,160,Underbone,Sukhothai,1181,Fair,29600.0,2
Honda,Click 160,110,Scooter,Samut Prakan,28181,Broken,30100.0,8
Suzuki,Smash,300,Underbone,Mukdahan,35211,Fair,26000.0,10
Honda,CBR 300R,110,Sport,Phichit,14030,Fair,27100.0,15
Honda,CBR 150R,300,Sport,Udon Thani,465,Excellent,34000.0,14
Yamaha,NMax 155,300,Scooter,Sisaket,20439,Bad,39000.0,1
Honda,Click 160,150,Scooter,Kalasin,46791,Fair,34500.0,6
Yamaha,NMax 155,150,Scooter,Udon Thani,2560,Broken,35500.0,13
Yamaha,MT-15,160,Sport,Pattani,34002,Good,34600.0,13
Yamaha,XSR155,155,Sport,Ayutthaya,27160,Excellent,37600.0,12
Lambretta,Lambretta V,300,Scooter,Sa Kaeo,555,Bad,59000.0,5
Yamaha,YZF-R15,155,Sport,Samut Songkhram,43621,Excellent,37600.0,10
Lambretta,Lambretta X,160,Scooter,Phayao,11432,Excellent,64600.0,4
Yamaha,MT-15,125,Sport,Trang,13071,Broken,28200.0,6
Lambretta,Lambretta V,300,Scooter,Samut Prakan,9247,Broken,57000.0,14
Yamaha,XSR155,150,Sport,Singburi,46391,Excellent,37500.0,12
Lambretta,Lambretta V,150,Scooter,Sa Kaeo,47645,Fair,59500.0,13
Yamaha,MT-15,150,Sport,Nakhon Sawan,28752,Good,34500.0,13
Yamaha,Fin 115i,125,Underbone,Prachuap Khiri Khan,15011,Good,36200.0,11
Yamaha,GT 125,160,Scooter,Phichit,6623,Fair,39600.0,2
Suzuki,J Crossover,300,Underbone,Saraburi,12403,Broken,22000.0,14
Honda,Wave 110i,150,Underbone,Ranong,30414,Good,31500.0,0
Honda,Dream 110,300,Underbone,Phuket,25327,Good,33000.0,15
Yamaha,XSR155,160,Sport,Suphan Buri,45771,Fair,32600.0,2
Suzuki,J Crossover,160,Underbone,Nong Bua Lamphu,29397,Good,26600.0,7
Vespa,Sprints,125,Scooter,Chiang Mai,16282,Bad,62200.0,14
Yamaha,Spark 110i,160,Underbone,Nong Khai,883,Good,36600.0,8
Honda,CBR 150R,110,Sport,Sakon Nakhon,10194,Fair,27100.0,6
Lambretta,Lambretta V,125,Scooter,Amnat Charoen,37775,Good,61200.0,5
Lambretta,Lambretta X,125,Scooter,Tak,31975,Excellent,64200.0,2
Honda,PCX 160,150,Scooter,Ayutthaya,600,Broken,30500.0,8
Yamaha,GT 125,150,Scooter,Pattaya,9935,Good,41500.0,4
Honda,Wave 110i,110,Underbone,Nakhon Pathom,46876,Excellent,34100.0,4
Honda,CBR 300R,125,Sport,Phetchabun,37245,Broken,23200.0,1
Suzuki,J Crossover,150,Underbone,Ayutthaya,13672,Excellent,29500.0,7
,Click 125,1000,Scooter,Phetchabun,29068,,1.0,13
Honda,Click 160,125,Scooter,Samut Prakan,28641,Fair,34200.0,2
Honda,PCX 160,155,Scooter,Yala,11299,Fair,34600.0,5
Suzuki,Raider 150,300,Sport,Prachinburi,32902,Excellent,29000.0,3
Honda,CBR 300R,300,Sport,Uthai Thani,30432,Fair,29000.0,2
Suzuki,Smash,300,Underbone,Chiang Rai,23170,Good,28000.0,7
Honda,Sonic 125,150,Underbone,Saraburi,22188,Fair,29500.0,10
Lambretta,Lambretta X,125,Scooter,Khon Kaen,13374,Bad,57200.0,9
Lambretta,Lambretta X,160,Scooter,Udon Thani,22478,Bad,57600.0,10
Vespa,Primavera,300,Scooter,Chaiyaphum,45213,Fair,66000.0,1
Vespa,Sprints,125,Scooter,Narathiwat,41491,Good,66200.0,8
Vespa,Sprints,155,Scooter,Phetchabun,34624,Bad,62600.0,3
Honda,CBR 300R,300,Sport,Ratchaburi,43611,Excellent,34000.0,15
Yamaha,Spark 110i,300,Underbone,Mukdahan,8886,Bad,34000.0,1
Suzuki,Smash,110,Underbone,Lamphun,43005,Excellent,29100.0,6
Yamaha,Spark 110i,150,Underbone,Chanthaburi,19055,Good,36500.0,8
Suzuki,Smash,300,Underbone,Nakhon Pathom,30100,Broken,22000.0,11
Suzuki,GSX R150,110,Sport,Phitsanulok,35880,Bad,20100.0,8
Honda,CBR 300R,160,Sport,Phrae,12968,Bad,25600.0,4
Honda,PCX 160,155,Scooter,Phang Nga,45271,Broken,30600.0,13
,CBR 300R,150,Sport,Sukhothai,49202,,,1
Lambretta,Lambretta X,160,Scooter,Surat Thani,5921,Broken,55600.0,5
Honda,Wave 125,160,Underbone,Trang,38663,Bad,27600.0,14
Lambretta,Lambretta X,125,Scooter,Saraburi,11770,Excellent,64200.0,5
Lambretta,Lambretta X,125,Scooter,Narathiwat,24478,Excellent,64200.0,12
Suzuki,J Crossover,155,Underbone,Lamphun,15369,Excellent,29600.0,0
Honda,Sonic 125,125,Underbone,Kalasin,20488,Broken,25200.0,12
Yamaha,GT 125,110,Scooter,Phang Nga,23357,Bad,37100.0,1
Yamaha,NMax 155,150,Scooter,Bangkok,16803,Broken,35500.0,2
Vespa,Sprints,150,Scooter,Sakon Nakhon,40600,Excellent,69500.0,10
Honda,Click 125,300,Scooter,Phitsanulok,20927,Bad,34000.0,5
Honda,Wave 110i,300,Underbone,Nakhon Nayok,26307,Excellent,36000.0,6
Suzuki,GSX R150,150,Sport,Nakhon Nayok,38094,Bad,20500.0,11
Yamaha,XSR155,155,Sport,Pattaya,21049,Fair,32600.0,5
Lambretta,Lambretta V,150,Scooter,Kanchanaburi,33857,Excellent,64500.0,13
Yamaha,NMax 155,125,Scooter,Yasothon,28940,Bad,37200.0,8
Yamaha,YZF-R15,155,Sport,Bangkok,29299,Broken,28600.0,15
Lambretta,Lambretta X,300,Scooter,Chiang Rai,26729,Excellent,66000.0,7
